Page Name,User Name,Facebook Id,Likes at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Overperforming Score
משרד החינוך,edu.gov.il,1.12E+14,282475,2020-07-26 09:25:00 EET,Photo,71,35,15,0,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/edu.gov.il/posts/3311077922290307,"לאור הנחיית שר החינוך, יואב גלנט, החל מהיום (א') מתחיל משרד החינוך להשיב לתלמידי החטיבה העליונה - כיתות יא' ו- יב' את דמי ביטול מסעות סבב חורף לפולין. ממיפוי שערך המשרד יחד עם חברות הנסיעה עולה, כי 10,000 תלמידים זכאים להחזר הכספי, כל תלמיד בהתאם להיקף ההחזר המגיע לו על פי דין, כאשר סכום ההחזר מסתכם ב- 20 מיליון ש""ח. תהליך השבת דמי הביטול, ייעשה באופן הדרגתי והוא צפוי להסתיים עד לסוף חודש ספטמבר, בהתאם ובכפוף להיערכות של כל חברת נסיעות. כמו-כן, הוא יתבצע באמצעות חברות הנסיעה עימם התקשרו ההורים או על ידי בית הספר. מועד ההחזר צפוי להשתנות מחברה לחברה, ולכן על ההורים והתלמידים להתעדכן באמצעות חברות הנסיעה, בית הספר או דרך פורטל ההורים של משרד החינוך. לרשותם גם יעמוד מוקד טלפוני ייעודי שנפתח במיוחד לשם ליווי המהלך מראשיתו ועד תומו. במוקדי מידע אלה יוכלו ההורים והתלמידים להתעדכן במועד ההחזר הנוגע להם. https://bit.ly/2WVm8jx:=:https://parents.education.gov.il/prhnet/parents/enriching/poland-journey-refund המוקד הטלפוני: 073-3983966 המוקד יפעל בימים א'-ה' בין השעות 07:30 - 17:00",https://www.facebook.com/edu.gov.il/photos/a.404700592928069/3311075428957223/?type=3,,‎'‎משרד החינוך עדכוני משרד החינוך‎'‎,,,,,-1.02
משרד הביטחון,MODIsrael,3.84E+14,230631,2020-07-26 10:32:15 EET,Native Video,705,37,146,64,10,1,0,1,3,original,8385,12720,0,00:01:42,https://www.facebook.com/MODIsrael/posts/3183747621664468,"אבן דרך משמעותית בהסכם המל""טים בין משרדי הביטחון של ישראל וגרמניה: מל""ט ה""איתן"" (הרון TP) הגרמני הראשון, שמייצרת התעשייה האווירית, המריא לטיסת בכורה בשמי ישראל, בתצורה הייעודית שיוצרה בעבור משרד ההגנה הגרמני ועל פי צרכיו. המיזם המשותף למנהלת המל""טים במפא""ת (המינהל למחקר ופיתוח אמצעי לחימה ותשתית טכנולוגית) שבמשרד הביטחון, לתעשייה האווירית ולחברת איירבאס, גובש במתווה ייחודי ויצירתי ונחתם ביוני 2018. המתווה כולל חכירה של מספר מל""טי איתן, הדרכה ושירותי אחזקה. הכשרת הצוותים הגרמניים מבוצעת על ידי חיל האוויר הישראלי באחד מבסיסיו במרכז הארץ. מל""ט ה- Heron TP הגרמני הינו כלי טיס רב משימתי בעל יכולת שהייה ממושכת לגובה בינוני ונשיאה של מגוון מטע""דים. הוא מבוסס על מל""ט ה""איתן"" הישראלי, שנמצא בשירות מבצעי בחיל האוויר.",https://www.facebook.com/MODIsrael/videos/306544870487687/,,,"מל""ט ה""איתן""",,,,2.52
משרד החינוך,edu.gov.il,1.12E+14,282475,2020-07-26 19:13:01 EET,Photo,42,0,17,2,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/edu.gov.il/posts/3311069852291114,על רקע גל החום הצפוי השבוע כמה דגשים להתנהגות נכונה במוסדות החינוך: 🌞שהו במרחב ממוזג במידת האפשר או מאוורר או מוצל. 🌞שתו הרבה מים. 🌞אין לקיים פעילויות חוץ בשעות החום. 🌞יש להימנע ממאמץ גופני בחום. 🌞שיעורי חינוך גופני יהיו באולם ממוזג בלבד. 🌞בהפסקות מומלץ לשהות במקומות מוצלים. שבוע טוב ובטוח לכולם!,https://www.facebook.com/edu.gov.il/photos/a.404700592928069/3311036488961117/?type=3,,‎'‎60 50 120 החינוך משרד 40 100 30 80 60 40 הנחיות חום עומסי 0 20 40‎'‎,,,,,-2.03
משרד הביטחון,MODIsrael,3.84E+14,230631,2020-07-26 20:26:58 EET,Native Video,651,42,181,26,3,1,0,0,6,original,10874,25755,0,00:01:32,https://www.facebook.com/MODIsrael/posts/3184984994874064,"‏בדרך להודו: משלחת המחקר הישראלית, בהובלת משרד החוץ ומפא""ת במשרד הביטחון, צפויה לנחות מחר לפנות בוקר בדלהי ולהתחיל בקידום הניסויים בארבע טכנולוגיות חדשניות לאבחון מהיר של קורונה. המשלחת מעבירה להודו גם ציוד טכנולוגי מתקדם ומנשמים שיסייעו למדינה בהתמודדות עם הקורונה.",https://www.facebook.com/MODIsrael/videos/3170012749731256/,,,טיסת משלחת המחקר להודו,,,,2.37
משרד החינוך,edu.gov.il,1.12E+14,282488,2020-07-27 08:13:05 EET,Photo,48,2,1,0,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/edu.gov.il/posts/3313716352026464,ממשיכים לעשות חיים בבית הספר של החופש הגדול! ביום חם מצטננים בפעילות מים בבית הספר זיכרון יוסף אחוזה בחיפה💦 מחוז חיפה - משרד החינוך,https://www.facebook.com/edu.gov.il/photos/a.404700592928069/3313713435360089/?type=3,,,,,,,-2.33
משרד החינוך,edu.gov.il,1.12E+14,282488,2020-07-27 18:42:50 EET,Native Video,54,3,12,4,0,0,1,0,1,crosspost,3450,3747,3774,00:01:53,https://www.facebook.com/edu.gov.il/posts/3314386005292832,"כשחוצים כביש: ⛔ לא משוחחים בטלפון נייד או כותבים בהודעות ⛔ לא מאזינים למוסיקה ⛔ לא משחקים חשוב להיות מרוכזים וקשובים, זה מציל חיים! לצפייה בסרטון המלא ""שמים לב בדרך"" עם גדעון אוקו>> https://bit.ly/32IW8eR:=:https://pop.education.gov.il/sherutey-tiksuv-bachinuch/academya-bareshet/kol-hashidurim/samim-lev-baderech/ אקדמיה ברשת - משרד החינוך",https://www.facebook.com/edu.gov.il/videos/631344104143174/,,,שמים לב בדרך עם גדעון אוקו,,,,-1.33
משרד החינוך,edu.gov.il,1.12E+14,282499,2020-07-28 08:24:19 EET,Photo,15,4,2,1,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/edu.gov.il/posts/3294139007317532,"הורים יקרים, גם בחופש הגדול אין חופש מאחריות על הילדים! בנוסף להנחיות הבריאות, חשוב לשמור על כללי הבטיחות והזהירות בזמן יציאה לטיולים בימי הקיץ. למידע נוסף היכנסו >> https://bit.ly/3iNYFtU:=:https://parents.education.gov.il/prhnet/parents/safety-emergency/reducing-risks",https://www.facebook.com/edu.gov.il/photos/a.404700592928069/3294137397317693/?type=3,,"‎one or more people and outdoor, ‎'‎בחופש הזדול אין חופש מאחריות על הילדים! נמנע היפגעות במהלך טיולים התאימו את המסלול לגיל וליכולת הפיזית של כל המשתתפים בו טיילו רק במסלול המסומן והעזרו במפת המסלול. אין להסתמך על טלפון נייד כמפה בלעדית. המנעו מטיול בשעות החמות. הצטיידו בבגדים מתאימים, נעליים סגורות ובכמות מספקת של מים לכל משך הטיול. מודיעים לאדם חובה שאדם נוסף זמין ואחראי על מקום הטיול, והשעות המשוערות שלו כולל הודעה בזמן היציאה והחזרה. נמענים מטיול שעשוי לחרוג משעות האור לא מטיילים בחשכה!‎'‎‎",,,,,-5.36
משרד הביטחון,MODIsrael,3.84E+14,230774,2020-07-28 18:00:01 EET,Photo,430,42,29,11,1,0,0,0,4,,0,0,0,N/A,https://www.facebook.com/MODIsrael/posts/3190090534363510,"הכירו את באסל אבו עג'אג', בן 20, מצטיין מחזור ב' של המכינה למגזר הבדואי שמוביל האגף הביטחוני-חברתי במשרד הביטחון. ""הגעתי לפרויקט הזה דרך אבא שלי, שהוא עובד מדינה וסיפר לי על האפשרות הזו. חקרתי קצת, וראיתי שזה יכול להתאים לי. אני הראשון במשפחה שהלך למכינה הזו, וגם ההורים וגם הדודים שלי, שמשרתים עדיין בצבא, מאוד תמכו ושמחו עבורי שהתקבלתי. “המכינה נמשכה 10 חודשים, וזו הייתה התקופה הכי כיפית בחיים שלי. הגענו למכינה מכל רחבי המגזר הבדואי, בלי היכרות מוקדמת, ובשבוע הראשון היה לי קצת קשה, אבל בהדרגה הכרנו ונקשרנו והיום אני יודע שהחבר'ה האלה הם חברים לכל החיים ורואה בהם אחים. “החלק הכי מרגש במכינה היה ללכת לעשות צו ראשון עם החברים, ולשמחתי קיבלתי נתונים טובים בבחינות. נרשמתי לעתודה של משרד הביטחון למסלול הנדסת בניין, ואני מתחיל ללמוד באוקטובר באוניברסיטת אריאל. אני מתרגש מאוד לקראת זה ומצפה להמשך המסלול שלי באקדמיה ובצבא”. האגף הביטחוני חברתי - משרד הביטחון",https://www.facebook.com/MODIsrael/photos/a.478080698897854/3190087764363787/?type=3,,"‎1 person, ‎standing, ‎'‎RTOVIN המכינה נמשכת 10 חודשים, וזו היתה התקופה הכי הכי כיפית בחיים שלי, החלק הכי מרגש בה היה ללכת לצו ראשון עם החברים באסל אבו-עג'אג',בן 20 מכסייפה מצטיין מחזור ב' של המכינה למגזר הבדואי שמוביל האגף הביטחוני-חברתי‎'‎‎‎",,,,,2.18
משרד החינוך,edu.gov.il,1.12E+14,282499,2020-07-28 18:41:41 EET,Photo,289,80,19,9,3,3,0,0,0,,0,0,0,N/A,https://www.facebook.com/edu.gov.il/posts/3317126311685468,"🕰תצליחו לקרוא את השעון המתמטי??🕰 שעון מיוחד שנעשה כמתנת פרידה מהמורה למתמטיקה בArt Muzot - מוזות תיכון לאמנויות. תתחילו להתאמן בקריאת שעון אנלוגי מתמטי, בהחלט מתנה מקורית לבית הספר. מחוז תל אביב - משרד החינוך",https://www.facebook.com/edu.gov.il/photos/a.404700592928069/3317115468353219/?type=3,,,,,,,3.42
משרד האוצר,Israeli.Ministry.of.Finance,1.22E+14,52973,2020-07-28 21:25:55 EET,Photo,95,40,56,1,0,0,0,0,2,,0,0,0,N/A,https://www.facebook.com/Israeli.Ministry.of.Finance/posts/4467135719965065,"רשת ביטחון כלכלית 2020-2021 – יוצאת לדרך! הכנסת אישרה כעת בקריאה שניה ושלישית את התוכנית הכלכלית של ראש הממשלה Benjamin Netanyahu - בנימין נתניהו ושר האוצר ישראל כ״ץ - Israel Katz הכוללת: ✅ דמי אבטלה מורחבים עד ליוני 2021 - למחוסרי עבודה או בחל""ת ✅ בכל חודשיים מענק של עד 15,000 ₪ עד יוני 2021 - לעצמאים ובעלי עסקים שנפגעו (מעל 40% פגיעה במחזור) ✅ עד 500,000 ₪ בכל חודשיים מענק הוצאות קבועות לעסק עד יוני 2021 - לעסקים שנפגעו (מעל 40% פגיעה במחזור) ✅ הארכת תוקף רישיון עסק עד ליוני 2021 אוטומטית ✅ פטור ממס על משיכת כסף מקרן ההשתלמות ועוד... היכנסו לקרוא את התוכנית המלאה >> https://bit.ly/3071sHf:=:https://www.gov.il/he/departments/news/press_28072020",https://www.facebook.com/Israeli.Ministry.of.Finance/photos/a.163541316991215/4467130486632255/?type=3,,,Photos from ‎משרד האוצר‎'s post,,,,2.94
משרד החינוך,edu.gov.il,1.12E+14,282513,2020-07-29 08:35:19 EET,Native Video,90,3,24,2,1,0,0,0,0,crosspost,5623,6451,283367,00:01:00,https://www.facebook.com/edu.gov.il/posts/3319468668117899,"גם בימים חמים שאתם מבלים במים, לא מורידים מהילדים את העיניים !",https://www.facebook.com/edu.gov.il/videos/614405852546045/,,,במים לא מורידים מהילדים את העיניים,,,,1.2
משרד החינוך,edu.gov.il,1.12E+14,282513,2020-07-29 12:13:41 EET,Photo,107,158,48,1,0,0,2,6,0,,0,0,0,N/A,https://www.facebook.com/edu.gov.il/posts/3319911958073570,"פרסמנו את עקרונות התכנית ""לומדים בביטחון"" להפעלת מערכת החינוך בשגרת קורונה בשנת תשפ""א! לעקרונות התכנית היכנסו https://mosdot.education.gov.il/content/security/safe_study שר החינוך יואב גלנט ושר האוצר ישראל כץ, סיכמו את התכנית המלאה לפתיחת שנת הלימודים הקרובה בצל המשך התפרצות נגיף הקורונה ורמת תחלואה גבוהה. התכנית גובשה על ידי גורמי המקצוע במשרדי החינוך, האוצר ובשלטון המקומי – בתיאום ובשיתוף עם משרד הבריאות, ארגוני המורים וארגוני ההורים. התכנית אושרה ע""י ראש הממשלה בנימין נתניהו, ותובא לאישור הממשלה. שיטת הפעלת מערכת החינוך לשנת תשפ""א בשגרת קורונה: 1. גני הילדים – בהתאם להנחיות משרד הבריאות, כיתות הגן לא יפוצלו ויפעלו במתכונת מלאה כבשגרה. 2. כיתות א'-ב' – בהתאם להנחיות משרד הבריאות, הכיתות לא יפוצלו ויפעלו במתכונת מלאה כבשגרה. 3. כיתות ג'-ד' – ילמדו במוסדות החינוך במתכונת מלאה, כשהם מחולקים לחצאי כיתות הכוללות עד 18 תלמידים בכיתה וישתמשו גם במרחבי הלימוד של כיתות ה'-ו'. 4. כיתות ה'-ו' – ילמדו במתווה משולב הכולל למידה מרחוק ולמידה במוסדות החינוך (לפחות יומיים בשבוע) כשהם מחולקים לחצאי כיתות -עד 18 תלמידים בכיתה. יעשה מאמץ מרבי לאפשר לכיתות אלו ללמוד בכיתות לימוד יותר מ-2 ימים בשבוע, בין היתר באמצעות לימוד במרחבים ובמבנים סמוכים למוסד החינוכי. 5. כיתות ז'-י""ב – ילמדו במתווה משולב הכולל למידה מרחוק ולפחות 2 ימים בשבוע במוסדות החינוך, כשהם מחולקים לחצאי כיתות (עד 18 תלמידים בכיתה). 6. תוספות כח אדם - יגויסו בהליך מיוחד ומהיר לטובת פיצול כיתות ג'-ד' ותגבור כיתות ה'-ו'. כח האדם יכלול מורים חדשים, הרחבת עבודתם של מורים מועסקים, עוזרי חינוך - כח אדם לא מועסק במשק המתאים למשימה – וכן סטודנטים. 7. תתבצע הקפדה על כללי היגיינה בבתי הספר, שתכלול בין היתר, מיגון אישי משופר עבור עובדי ההוראה, ישיבה בשולחנות נפרדים במרחק 2 מ' זה מזה בקבוצות המונות עד 18 תלמידים, עטית מסכה בגילאים המתאימים, הקפדה על חיטוי ידיים וחיטוי כללי של מוסדות החינוך (לרבות כיתות, חצרות ומתקני היגיינה). לעקרונות התכנית ""לומדים בביטחון"" לשנת הלימודים תשפ""א היכנסו https://mosdot.education.gov.il/content/security/safe_study",https://www.facebook.com/edu.gov.il/photos/a.404700592928069/3319853414746091/?type=3,,"‎'‎משרד החינוך 8 x ¿ לומדים בביטחון שנת הלימודים תשפ""א لسسيسا‎'‎",,,,,2.73
